id,pid_total,penalty_bind,penalty_top50,gaps_bind,dr_interface_size,dr_bsa,dr_sasa,dr_res_type_0,dr_res_type_1,dr_res_type_2,dr_res_type_3,dr_res_type_4,dr_res_type_5,dr_res_type_6,dr_res_type_7,dr_res_type_8,dr_res_type_9,dr_res_type_10,dr_res_type_11,dr_res_type_12,dr_res_type_13,dr_res_type_14,dr_res_type_15,dr_res_type_16,dr_res_type_17,dr_res_type_18,dr_res_type_19,dr_polarity_0,dr_polarity_1,dr_polarity_2,dr_polarity_3,dr_res_size,dr_res_mass,dr_res_charge,dr_hb_acceptors,dr_hb_donors,dr_irc_negative_negative,dr_irc_negative_positive,dr_irc_nonpolar_negative,dr_irc_nonpolar_nonpolar,dr_irc_nonpolar_polar,dr_irc_nonpolar_positive,dr_irc_polar_negative,dr_irc_polar_polar,dr_irc_polar_positive,dr_irc_positive_positive,dr_irc_total,dr_res_charge_positive,dr_res_charge_negative,dr_res_pI,dr_hb_donor_acceptor_ratio,dr_salt_bridges,dr_electrostatic_inter,dr_vanderwaals_inter,UniProtID,pIspG,length,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,neg_charged_aa,pos_charged_aa,hydrophobic_aa,molecular_weight,isoelectric_point,aromaticity,instability_index,organism,GO:0005506,GO:0005829,GO:0009055,GO:0016114,GO:0019288,GO:0046429,GO:0046872,GO:0051539,GO:0141197,RMSE,binding_site_opening,CL_FLDA_A,CL_FLDA_B,Sphere10_length,Sphere10_aa_A,Sphere10_aa_C,Sphere10_aa_D,Sphere10_aa_E,Sphere10_aa_F,Sphere10_aa_G,Sphere10_aa_H,Sphere10_aa_I,Sphere10_aa_K,Sphere10_aa_L,Sphere10_aa_M,Sphere10_aa_N,Sphere10_aa_P,Sphere10_aa_Q,Sphere10_aa_R,Sphere10_aa_S,Sphere10_aa_T,Sphere10_aa_V,Sphere10_aa_W,Sphere10_aa_Y,Sphere10_neg_charged_aa,Sphere10_pos_charged_aa,Sphere10_hydrophobic_aa,Sphere10_molecular_weight,phylo_dist
ACC83392.1,0.619,29.6559,0.0,30,263.0,3167.8050000000003,7580.37,0.0779467680608365,0.0114068441064638,0.0570342205323193,0.0874524714828897,0.0247148288973384,0.0798479087452471,0.0342205323193916,0.0760456273764258,0.0570342205323193,0.1026615969581749,0.0342205323193916,0.0418250950570342,0.0418250950570342,0.0152091254752851,0.0456273764258555,0.0456273764258555,0.0380228136882129,0.091254752851711,0.0076045627376425,0.0304182509505703,0.5361216730038023,0.182509505703422,0.1444866920152091,0.1368821292775665,991.0,29099.55,-2.0,243.0,176.0,6.0,20.0,43.0,42.0,45.0,63.0,17.0,12.0,11.0,10.0,269.0,36.0,-38.0,5.96,0.7242798353909465,0.0743751382437513,17840.445,75134.045,B2J1G1,+/-,408,6.372549019607843,1.4705882352941175,5.392156862745098,8.57843137254902,1.715686274509804,8.333333333333332,2.450980392156863,8.57843137254902,6.127450980392156,8.333333333333332,3.1862745098039214,2.941176470588235,4.411764705882353,1.96078431372549,6.127450980392156,4.901960784313726,6.127450980392156,9.31372549019608,0.2450980392156862,3.431372549019608,13.970588235294118,14.705882352941178,32.59803921568628,45148.63169999998,5.887917137145995,0.0539215686274509,34.793627450980374,Nostoc punctiforme PCC 73102,1,0,0,1,1,1,0,1,0,2.4382975101470947,9.900296218221978,38.10125496475479,38.16643679126365,81.0,6.172839506172839,3.7037037037037033,4.938271604938271,10.493827160493826,1.2345679012345678,11.11111111111111,1.2345679012345678,6.172839506172839,6.790123456790123,8.641975308641975,2.469135802469136,2.469135802469136,4.938271604938271,1.2345679012345678,4.938271604938271,2.469135802469136,3.7037037037037033,11.11111111111111,0.0,6.172839506172839,15.432098765432098,12.962962962962962,32.098765432098766,8918.70705,0.7070740617734972
BAA17717.1,0.6229,29.6559,0.0,30,256.0,3015.615,6757.635,0.0859375,0.01171875,0.05859375,0.087890625,0.021484375,0.076171875,0.03515625,0.076171875,0.05859375,0.09765625,0.033203125,0.03125,0.0390625,0.0234375,0.048828125,0.046875,0.041015625,0.095703125,0.0078125,0.0234375,0.533203125,0.177734375,0.146484375,0.142578125,956.5,28228.8,-1.0,238.0,175.0,3.0,27.0,48.0,51.0,66.0,53.0,21.0,18.0,22.0,10.0,319.0,36.5,-37.5,5.98,0.7361781076066791,0.0847094440512699,20291.765,3065311348399.13,P73672,-,403,7.94044665012407,1.488833746898263,5.955334987593052,7.6923076923076925,1.7369727047146404,8.933002481389577,2.729528535980149,6.451612903225806,4.962779156327544,8.6848635235732,3.722084367245657,1.9851116625310172,4.962779156327544,2.977667493796526,6.20347394540943,4.218362282878412,5.459057071960298,10.42183622828784,0.2481389578163771,3.225806451612903,13.647642679900745,13.895781637717125,33.49875930521092,44175.47349999999,5.639360237121582,0.0521091811414392,30.60744416873448,Synechocystis sp. PCC 6803,1,0,0,1,1,1,0,1,0,2.535801649093628,9.449187669730083,40.446930483659166,41.0865869552526,80.5,8.695987654320987,3.726851851851852,6.211419753086419,10.555555555555555,1.242283950617284,11.180555555555555,1.242283950617284,6.211419753086419,2.484567901234568,8.695987654320987,2.484567901234568,2.484567901234568,3.726851851851852,2.484567901234568,6.211419753086419,1.242283950617284,3.726851851851852,11.180555555555555,0.0,6.211419753086419,16.766975308641975,9.938271604938272,34.78395061728395,8827.4696,0.7012557832121613
ACB51662.1,0.6229,29.6559,0.0,30,256.0,3185.56,7180.885,0.083984375,0.01171875,0.048828125,0.08203125,0.0234375,0.078125,0.03515625,0.078125,0.0625,0.1015625,0.03125,0.03515625,0.0390625,0.0234375,0.046875,0.05078125,0.0390625,0.08984375,0.0078125,0.03125,0.533203125,0.19140625,0.130859375,0.14453125,963.5,28296.7,3.5,227.0,180.0,6.0,23.0,42.0,42.0,49.0,65.0,20.0,11.0,14.0,8.0,280.0,37.0,-33.5,6.029999999999999,0.7930131004366812,0.0821725598244808,18757.08,17776.54,B1WQF1,-,404,6.930693069306932,1.4851485148514851,4.702970297029703,9.15841584158416,1.98019801980198,8.663366336633663,2.4752475247524752,7.673267326732673,5.693069306930694,8.91089108910891,3.4653465346534658,1.98019801980198,4.950495049504951,2.722772277227723,5.9405940594059405,4.455445544554455,6.188118811881188,8.91089108910891,0.2475247524752475,3.4653465346534658,13.861386138613865,14.108910891089108,32.42574257425743,44650.119899999976,5.690401649475096,0.0569306930693069,35.27997524752474,Crocosphaera subtropica ATCC 51142,1,0,0,1,1,1,0,1,0,2.593078136444092,9.17174345003352,37.5197432514293,37.453128033806,80.0,7.5,3.75,5.0,10.0,1.25,11.25,1.25,6.25,5.0,8.75,2.5,2.5,3.75,3.75,5.0,2.5,2.5,11.25,0.0,6.25,15.0,11.25,33.75,8791.008800000001,0.6992705570291777
EAM48116.1,0.6229,29.6559,0.0,30,237.0,2319.955,7206.505,0.0843941956734621,0.0126591293510193,0.0590759369714234,0.0738271165316478,0.0253182587020386,0.0843941956734621,0.0379773880530579,0.080174485889789,0.0632956467550965,0.1054927445918276,0.0295379684857117,0.0358497284785898,0.0316300186949167,0.0253182587020386,0.0590759369714234,0.0316300186949167,0.0379773880530579,0.0886139054571352,0.0084394195673462,0.0253182587020386,0.5379951927356894,0.1687527819816611,0.1329030535030713,0.160348971779578,902.0,26332.9,6.5,203.0,177.5,4.0,20.0,28.0,32.0,33.0,41.0,15.0,13.0,15.0,6.0,207.0,38.0,-31.5,6.09,0.8745782050348361,0.0966747618158042,16289.63,285078876555.37,Q4BW34,-,412,7.038834951456311,1.4563106796116505,4.611650485436893,8.737864077669903,1.9417475728155336,8.980582524271846,2.912621359223301,7.766990291262135,5.339805825242718,8.980582524271846,3.155339805825242,2.4271844660194173,4.611650485436893,2.912621359223301,6.067961165048544,4.368932038834951,5.825242718446602,9.223300970873789,0.2427184466019417,3.3980582524271843,13.349514563106796,14.320388349514564,33.00970873786408,45459.9749,5.897352409362793,0.0558252427184466,35.8077912621359,Crocosphaera watsonii WH 8501,1,0,0,1,1,1,0,1,0,2.58214807510376,9.321704547233312,41.27514181463426,41.5543903664988,80.0,8.75,3.75,3.75,11.25,1.25,11.25,2.5,6.25,2.5,8.75,2.5,2.5,2.5,5.0,6.25,1.25,2.5,11.25,0.0,6.25,15.0,11.25,35.0,8857.030400000003,0.7039581288845274
ACZ19163.1,0.6412,36.4761,22.4156,27,210.5,2495.335,6609.91,0.1092642744301512,0.0332543443917851,0.0688783570300158,0.0783795982848115,0.0332543443917851,0.114014895057549,0.0237531031369893,0.038004965019183,0.0380162491536899,0.076009930038366,0.0190024825095915,0.0475062062739787,0.0285037237643872,0.0285037237643872,0.0617580681561724,0.0522568269013766,0.038004965019183,0.05937711577522,0.0190024825095915,0.0332543443917851,0.4964342134958248,0.232780410742496,0.1472579553148273,0.1235274204468517,767.0,22925.95,-5.0,206.0,156.0,8.0,31.0,37.0,16.0,47.0,22.0,39.0,30.0,21.0,4.0,255.0,26.0,-31.0,5.9,0.7578500707213578,0.1215393133997785,18116.31,1490759.8650000002,D1BA60,-,357,9.523809523809524,2.5210084033613445,4.761904761904762,7.002801120448179,1.96078431372549,12.605042016806722,1.680672268907563,4.761904761904762,2.5210084033613445,10.644257703081232,2.801120448179272,2.801120448179272,3.6414565826330536,1.680672268907563,7.84313725490196,7.282913165266107,2.5210084033613445,11.76470588235294,0.5602240896358543,1.1204481792717087,11.76470588235294,12.044817927170868,36.69467787114846,37564.88330000002,5.787539482116699,0.0364145658263305,23.45742296918767,Thermanaerovibrio acidaminovorans DSM 6589,0,0,0,1,1,1,1,1,1,2.095665454864502,8.789989609688316,16.141651521624528,16.128233998047737,79.0,8.860759493670885,5.063291139240507,3.79746835443038,6.329113924050633,3.79746835443038,11.39240506329114,0.0,3.79746835443038,2.5316455696202533,7.59493670886076,2.5316455696202533,2.5316455696202533,5.063291139240507,0.0,7.59493670886076,5.063291139240507,3.79746835443038,16.455696202531644,2.5316455696202533,1.2658227848101269,10.126582278481012,10.126582278481012,36.70886075949368,8440.7996,0.7398151318041766
WP_014624852.1,0.6425,35.7386,13.4851,30,191.0,2064.355,6535.01,0.0785361842105263,0.0157072368421052,0.0680646929824561,0.0811403508771929,0.0314144736842105,0.0759320175438596,0.0261787280701754,0.0549616228070175,0.0706688596491228,0.0680646929824561,0.0261787280701754,0.0261787280701754,0.0575932017543859,0.0261787280701754,0.0575932017543859,0.0471217105263157,0.062828947368421,0.0733004385964912,0.0261787280701754,0.0261787280701754,0.4921600877192982,0.2041940789473684,0.1492050438596491,0.1544407894736842,745.0,21445.8,1.0,186.0,151.5,5.0,23.0,33.0,15.0,21.0,19.0,27.0,4.0,16.0,8.0,171.0,29.5,-28.5,6.03,0.8145235892691951,0.1344417077175698,12785.27,777.0999999999999,G0GEV3,-,366,8.743169398907105,1.366120218579235,3.825136612021858,9.01639344262295,2.73224043715847,9.289617486338798,1.639344262295082,6.284153005464481,3.825136612021858,8.743169398907105,3.0054644808743167,1.912568306010929,5.737704918032787,1.092896174863388,7.923497267759563,5.46448087431694,4.371584699453552,12.295081967213116,0.819672131147541,1.912568306010929,12.841530054644808,13.387978142076504,36.0655737704918,39776.74740000005,5.982951927185058,0.0546448087431694,35.037158469945346,Spirochaeta thermophila,1,0,0,1,1,1,0,1,1,2.025115489959717,11.49222335450391,43.07762220526523,43.11002113094445,82.0,8.536585365853659,3.658536585365853,4.878048780487805,8.536585365853659,4.878048780487805,9.75609756097561,0.0,7.317073170731707,2.4390243902439024,7.317073170731707,2.4390243902439024,2.4390243902439024,3.658536585365853,0.0,9.75609756097561,3.658536585365853,3.658536585365853,12.195121951219512,0.0,4.878048780487805,13.414634146341465,12.195121951219512,35.36585365853659,9088.453099999995,0.6911564625850339
WP_002678768.1,0.6333,25.7475,25.5345,30,228.5,2292.4700000000003,9094.03,0.0831418064812686,0.0131291657090324,0.0853443652800122,0.1094192905845399,0.0350111085574197,0.0962805485329043,0.0306347199877422,0.0831513828238719,0.0787749942541944,0.0984639546464414,0.0087527771393549,0.0284417375316019,0.0306347199877422,0.0087527771393549,0.0372040910135601,0.0481402742664521,0.0437638856967746,0.0415709032406343,0.0087527771393549,0.0306347199877422,0.4857599785489925,0.1728625603309584,0.1947636558645522,0.1466138052554968,863.0,25224.35,-11.0,251.0,150.5,9.0,19.0,39.0,31.0,17.0,24.0,23.0,10.0,16.0,10.0,198.0,33.5,-44.5,5.85,0.5997205284552846,0.0959595959595959,11439.94,647.85,Q73N90,-,387,7.493540051679587,1.8087855297157625,6.2015503875969,8.010335917312661,3.10077519379845,8.010335917312661,1.2919896640826871,8.785529715762273,10.07751937984496,10.594315245478036,2.0671834625323,3.359173126614987,2.5839793281653747,2.5839793281653747,5.167958656330749,6.459948320413436,5.426356589147287,5.943152454780361,0.516795865633075,0.516795865633075,14.21188630490956,16.5374677002584,32.81653746770026,42459.77180000002,8.517514610290526,0.041343669250646,37.88116279069765,Treponema,1,0,0,1,1,1,0,1,1,3.191009521484375,8.399105134785657,30.960026910607557,30.899458189640164,82.0,7.317073170731707,3.658536585365853,6.097560975609756,7.317073170731707,4.878048780487805,10.975609756097562,2.4390243902439024,10.975609756097562,7.317073170731707,9.75609756097561,1.2195121951219512,1.2195121951219512,2.4390243902439024,2.4390243902439024,6.097560975609756,3.658536585365853,2.4390243902439024,8.536585365853659,1.2195121951219512,0.0,13.414634146341465,15.853658536585366,36.58536585365854,8993.463399999995,0.7123745819397993
BAM02738.1,0.6152,26.1571,17.7862,28,199.5,2234.67,8334.724999999999,0.0852178501432232,0.0300768882858435,0.0826925976179707,0.100256294286145,0.0451153324287652,0.087705412332278,0.0250640735715362,0.0551409618573797,0.0501281471430725,0.040102517714458,0.0150384441429217,0.0300768882858435,0.0551409618573797,0.0350897030001507,0.0451153324287652,0.040102517714458,0.0526157093321272,0.0751922207146087,0.0150384441429217,0.0350897030001507,0.4736921453339364,0.2230514096185737,0.1829488919041157,0.120307553143374,759.5,22146.050000000003,-12.5,221.0,134.5,3.0,34.0,16.0,6.0,31.0,13.0,21.0,13.0,21.0,4.0,162.0,24.0,-36.5,5.775,0.60867873525557,0.2099085365853658,10642.4,299.83,I0IBV0,-,420,10.238095238095235,1.4285714285714286,6.190476190476191,8.333333333333332,2.857142857142857,9.761904761904765,2.619047619047619,6.666666666666667,5.238095238095238,8.80952380952381,1.4285714285714286,1.4285714285714286,5.0,1.6666666666666667,7.6190476190476195,4.047619047619048,3.333333333333333,11.428571428571429,0.2380952380952381,1.6666666666666667,14.523809523809526,15.476190476190476,37.142857142857146,45381.77720000002,5.950042152404785,0.0476190476190476,34.2212142857143,Phycisphaera mikurensis NBRC 102666,1,0,0,1,1,1,0,1,1,2.251538038253784,7.52094574951181,15.715291482414656,15.418422743332425,95.0,10.527482269503547,3.158244680851064,5.263741134751774,9.474734042553193,2.105496453900709,10.527482269503547,0.0,7.369237588652482,4.210992907801418,10.527482269503547,1.0527482269503543,1.0527482269503543,6.316489361702128,3.158244680851064,4.731826241134752,1.0527482269503543,3.158244680851064,14.738475177304965,0.5208333333333333,1.0527482269503543,14.738475177304965,8.94281914893617,43.16267730496454,10026.629199999998,0.6719056974459725
KZD16972.1,0.6776,27.8988,5.1854,30,162.0,1703.4299999999998,5687.375,0.1081668445935641,0.033895073966753,0.0894845203599206,0.0741192618575568,0.0370596309287784,0.0863199633978953,0.0061766051547964,0.0769788012810736,0.030883025773982,0.1110263840170809,0.0185298154643892,0.0185298154643892,0.0277184688119566,0.0185298154643892,0.1297087082507244,0.0278709775812109,0.0555894463931676,0.0061766051547964,0.0185298154643892,0.0247064206191856,0.490506329113924,0.1791215494890956,0.1636037822174775,0.1667683391795028,642.0,18393.0,0.5,150.0,153.5,8.0,28.0,6.0,2.0,14.0,16.0,11.0,4.0,32.0,1.0,122.0,27.0,-26.5,6.135,1.0234010400462243,0.2298387096774193,13019.225,2272.89,A0A1V6K6T3,-,360,13.055555555555555,1.3888888888888888,3.888888888888889,6.666666666666667,1.9444444444444444,10.833333333333334,2.2222222222222223,8.055555555555555,1.3888888888888888,8.333333333333332,1.3888888888888888,1.6666666666666667,5.833333333333333,1.6666666666666667,10.833333333333334,6.944444444444445,4.722222222222222,8.61111111111111,0.5555555555555556,0.0,10.555555555555555,14.444444444444445,38.05555555555556,37835.05420000004,9.473903083801272,0.025,38.57749999999999,Candidatus Fermentibacter danicus,1,0,0,1,1,1,0,1,1,1.810195088386536,11.292474035628253,35.09967483440213,35.49672065580651,86.0,9.30232558139535,3.488372093023256,2.3255813953488373,9.30232558139535,5.813953488372093,13.953488372093023,0.0,6.976744186046512,0.0,9.30232558139535,2.3255813953488373,1.162790697674419,5.813953488372093,1.162790697674419,10.465116279069768,5.813953488372093,4.651162790697675,8.13953488372093,0.0,0.0,11.627906976744184,10.465116279069768,33.72093023255814,9093.435199999996,0.6676747311827957
AXA34785.1,0.6776,1000000022.5056,7.4157,28,192.5,2130.91,6555.755,0.1039304610733182,0.0207860922146636,0.0753968253968253,0.0831443688586545,0.0389266817838246,0.0882464096749811,0.0311791383219954,0.0675547996976568,0.0311791383219954,0.0415721844293272,0.0207860922146636,0.0545162509448223,0.0337301587301587,0.0311791383219954,0.0623582766439909,0.0545162509448223,0.0597127739984882,0.0415721844293272,0.0103930461073318,0.0493197278911564,0.4467120181405896,0.2700302343159486,0.1585411942554799,0.1247165532879818,735.5,21402.85,-6.5,214.5,150.5,3.0,27.0,28.0,4.0,25.0,6.0,48.0,26.0,19.0,2.0,188.0,24.0,-30.5,5.845,0.7015845070422535,0.1436507936507936,14444.73,922.26,A0A2Z4Y2M4,-,384,10.9375,1.8229166666666667,3.6458333333333335,8.854166666666668,1.8229166666666667,7.8125,1.3020833333333337,7.8125,3.125,7.8125,1.5625,3.90625,4.427083333333334,3.3854166666666665,9.114583333333332,5.46875,5.46875,8.854166666666668,0.2604166666666666,2.604166666666667,12.5,13.541666666666666,35.41666666666667,41903.416300000055,6.5753278732299805,0.046875,43.41354166666665,Candidatus Sumerlaea chitinivorans,1,0,0,1,1,1,0,1,1,1.23964262008667,9.392527275685255,17.855371739617574,17.70255201650049,83.0,10.843373493975903,3.614457831325301,4.819277108433735,10.843373493975903,2.409638554216868,9.63855421686747,0.0,6.024096385542169,1.2048192771084338,3.614457831325301,2.409638554216868,1.2048192771084338,3.614457831325301,3.614457831325301,8.433734939759036,4.819277108433735,6.024096385542169,14.457831325301203,0.0,2.409638554216868,15.66265060240964,9.63855421686747,34.93975903614458,8888.9866,0.5822147651006712
WP_000892444.1,0.6986,34.1106,5.3558,30,195.5,2219.16,7206.635,0.1099612747919828,0.0204615626144748,0.0818462504578994,0.0767308598042807,0.0613846878434245,0.0818462504578994,0.0281150243340834,0.0843843215238892,0.0920770317651368,0.0562692971898058,0.0153461719608561,0.0486158354701972,0.0204615626144748,0.0255769532680935,0.0255769532680935,0.0383458056413208,0.0409231252289497,0.0409231252289497,0.0102307813072374,0.0409231252289497,0.4808074729185201,0.2148464074519859,0.1585771102621801,0.1457690093673138,754.5,21794.5,-2.5,197.5,139.0,6.0,26.0,18.0,10.0,31.0,11.0,22.0,16.0,23.0,1.0,164.0,28.5,-31.0,5.9,0.7038019791826898,0.1585365853658536,10433.53,2790.655,Q9ZLL0,-,359,9.47075208913649,1.1142061281337048,5.571030640668524,6.963788300835655,3.62116991643454,7.242339832869081,1.9498607242339836,9.47075208913649,9.749303621169917,9.47075208913649,2.785515320334262,4.178272980501393,3.064066852367688,1.6713091922005572,4.456824512534819,6.685236768802229,3.899721448467967,6.963788300835655,0.2785515320334262,1.392757660167131,12.534818941504176,16.15598885793872,35.37604456824512,39259.322400000005,8.933335685729983,0.0529247910863509,28.125905292479107,Helicobacter pylori,1,0,0,1,1,1,0,1,1,1.1669729948043823,7.681971229674192,17.704567796263643,17.854441855882268,125.0,8.0,2.4,5.6000000000000005,8.799999999999999,4.0,5.6000000000000005,1.6,8.799999999999999,9.6,11.2,3.2,4.8,2.4,0.8,3.2,6.4,4.0,8.799999999999999,0.8,0.0,14.4,14.4,36.8,13773.009099999985,0.5982444294395679
APE74616.1,0.6101,22.673,2.843,30,200.5,2092.495,7069.645,0.0673258706467661,0.0199502487562189,0.0673383084577114,0.089776119402985,0.034912935323383,0.1147139303482587,0.0299253731343283,0.1097263681592039,0.0748134328358209,0.0997512437810945,0.0099751243781094,0.0498756218905472,0.0249378109452736,0.0174502487562189,0.034912935323383,0.034912935323383,0.0249378109452736,0.0548631840796019,0.0149626865671641,0.0249378109452736,0.5311691542288557,0.1720646766169154,0.1571144278606965,0.1396517412935323,755.0,22104.55,-3.5,188.0,133.0,1.0,14.0,20.0,47.0,30.0,16.0,9.0,2.0,8.0,4.0,151.0,28.0,-31.5,5.925,0.7074951192598251,0.0928170003512469,9340.425,1079.375,A0AAX3T143,-,427,5.386416861826698,4.683840749414521,4.215456674473068,6.791569086651054,2.107728337236534,7.259953161592506,1.873536299765808,10.070257611241216,9.836065573770492,8.665105386416862,1.873536299765808,6.088992974238876,3.9812646370023423,2.810304449648712,3.278688524590164,5.85480093676815,5.152224824355972,6.088992974238876,0.702576112412178,3.278688524590164,11.00702576112412,14.988290398126464,30.21077283372365,47370.68069999992,8.614023780822755,0.0608899297423887,43.59629976580795,Spiroplasma citri,1,0,0,1,1,1,0,1,0,1.7141166925430298,9.011183181591496,39.28664783424304,39.39503321972149,83.0,6.024096385542169,4.819277108433735,3.614457831325301,9.63855421686747,2.409638554216868,12.048192771084338,0.0,9.63855421686747,12.048192771084338,10.843373493975903,0.0,3.614457831325301,4.819277108433735,2.409638554216868,2.409638554216868,2.409638554216868,2.409638554216868,8.433734939759036,0.0,2.409638554216868,13.253012048192772,14.457831325301203,34.93975903614458,8930.4376,0.6486133768352366
ABG04368.1,0.6873,22.5897,4.4018,29,174.5,1770.98,6532.17,0.0687684729064039,0.0229228243021346,0.1060098522167487,0.0687684729064039,0.0573070607553366,0.1146141215106732,0.0286535303776683,0.0744991789819376,0.0573070607553366,0.0286535303776683,0.0229228243021346,0.0343842364532019,0.0401149425287356,0.0171921182266009,0.0744991789819376,0.0343842364532019,0.0515763546798029,0.0515763546798029,0.0171921182266009,0.0286535303776683,0.4756486042692939,0.1891133004926108,0.1747783251231527,0.1604597701149425,679.0,19566.65,-2.5,180.0,141.0,7.0,30.0,22.0,0.0,16.0,10.0,18.0,10.0,16.0,4.0,133.0,28.0,-30.5,5.96,0.7834300530929745,0.2255766621438263,10546.125,27165.16,Q1AW60,+,357,11.204481792717088,1.400560224089636,6.162464985994398,7.563025210084033,3.361344537815126,9.243697478991598,2.801120448179272,6.722689075630252,5.322128851540616,6.722689075630252,2.801120448179272,2.5210084033613445,5.042016806722689,1.96078431372549,7.282913165266107,4.481792717086835,3.6414565826330536,9.523809523809524,0.2801120448179272,1.96078431372549,13.725490196078432,15.406162464985997,34.173669467787114,38733.01000000004,6.234123420715332,0.0560224089635854,38.65773109243695,Rubrobacter xylanophilus DSM 9941,1,0,0,1,1,1,0,1,1,2.313382863998413,8.690553972442554,18.26057203187019,18.19634417585966,82.0,13.414634146341465,3.658536585365853,8.536585365853659,6.097560975609756,6.097560975609756,12.195121951219512,1.2195121951219512,7.317073170731707,3.658536585365853,4.878048780487805,2.4390243902439024,2.4390243902439024,4.878048780487805,0.0,7.317073170731707,1.2195121951219512,2.4390243902439024,10.975609756097562,0.0,1.2195121951219512,14.634146341463412,12.195121951219512,36.58536585365854,8680.906399999998,0.6061415220293724
SEH14556.1,0.5925,24.0384,4.6188,30,257.0,2870.27,8511.4,0.1050583657587548,0.0155642023346303,0.0817120622568093,0.0856031128404669,0.0389105058365758,0.0680933852140077,0.036964980544747,0.0583657587548638,0.0583657587548638,0.0642023346303501,0.0077821011673151,0.0252918287937743,0.0428015564202334,0.0272373540856031,0.0622568093385214,0.0544747081712062,0.0700389105058365,0.0544747081712062,0.0155642023346303,0.0272373540856031,0.4552529182879377,0.2198443579766537,0.1673151750972762,0.1575875486381323,991.0,28634.15,-2.5,279.5,204.5,18.0,27.0,36.0,21.0,42.0,24.0,46.0,8.0,27.0,3.0,252.0,40.5,-43.0,5.965,0.7316628264208909,0.1071428571428571,18873.845,187049.455,A0A1H6FUS5,-,449,15.812917594654788,0.8908685968819599,4.4543429844098,9.35412026726058,2.0044543429844097,8.463251670378618,2.2271714922049,5.79064587973274,3.78619153674833,8.908685968819599,1.11358574610245,2.2271714922049,4.89977728285078,2.4498886414253898,9.131403118040089,4.008908685968819,4.231625835189309,8.908685968819599,0.6681514476614699,0.6681514476614699,13.808463251670378,15.14476614699332,39.42093541202672,47961.22120000015,6.265782737731934,0.0334075723830734,35.32227171492206,Thermoleophilum album,0,0,0,1,1,1,1,1,1,2.151293992996216,10.05787567600883,42.84144624331506,42.09865242351525,110.5,16.289926289926292,2.714987714987715,4.524979524979525,13.574938574938574,3.61998361998362,9.04995904995905,1.80999180999181,6.334971334971335,1.80999180999181,10.85995085995086,1.80999180999181,2.714987714987715,4.524979524979525,1.80999180999181,6.785421785421786,0.0,3.61998361998362,7.23996723996724,0.904995904995905,0.0,18.0999180999181,10.405405405405403,40.72481572481573,11860.419449999989,0.6113696808510638
AAD35972.1,0.6804,26.2747,18.5655,31,189.5,2115.335,7698.02,0.0817776539426023,0.0158400668709947,0.1028977431039286,0.0897603789356366,0.0316801337419894,0.0923376985232655,0.013137364168292,0.0844803566453051,0.0580802451936472,0.0870576762329339,0.0211200891613262,0.0316801337419894,0.0211200891613262,0.0158400668709947,0.0686402897743103,0.0368347729172471,0.0369601560323209,0.0790749512398996,0.0158400668709947,0.0158400668709947,0.5144887155196434,0.1529952633045416,0.1926581220395653,0.1398578991362496,718.5,21030.0,-10.0,197.5,138.5,5.0,22.0,21.0,37.0,14.0,27.0,10.0,4.0,11.0,4.0,155.0,26.5,-36.5,5.885,0.7014569332580927,0.1422255588922255,12416.325,440.345,Q9WZZ3,-,344,8.13953488372093,1.162790697674419,4.941860465116279,10.755813953488373,1.744186046511628,8.13953488372093,0.872093023255814,10.465116279069768,8.720930232558139,7.267441860465117,1.744186046511628,2.9069767441860463,2.0348837209302326,1.744186046511628,6.686046511627906,5.523255813953488,3.1976744186046515,11.918604651162791,0.2906976744186046,1.744186046511628,15.69767441860465,16.27906976744186,37.7906976744186,37759.43800000002,6.433003044128417,0.0377906976744186,32.397994186046496,Thermotoga maritima MSB8,1,0,0,1,1,1,0,1,1,1.80660343170166,8.627706106939577,36.6474502850148,36.03587011274407,79.0,8.860759493670885,3.79746835443038,5.063291139240507,11.39240506329114,3.79746835443038,11.39240506329114,0.0,8.860759493670885,8.860759493670885,7.59493670886076,3.79746835443038,2.5316455696202533,1.2658227848101269,0.0,5.063291139240507,1.2658227848101269,1.2658227848101269,13.924050632911392,0.0,1.2658227848101269,16.455696202531644,13.924050632911392,39.24050632911392,8556.0495,0.6084656084656085
